bikepath_id,name,year,longitude,latitude,path_id,step
413,,2006,-71.0596321686708,42.27446956942383,413-0,26
413,,2006,-71.05955942977656,42.27450377403891,413-0,27
413,,2006,-71.05921224909015,42.27469934003656,413-0,28
413,,2006,-71.05907924587831,42.27476303215917,413-0,29
413,,2006,-71.05894047693545,42.274826705587394,413-0,30
414,Tenean Beach Path,2006,-71.04243421831548,42.28970908255443,414-0,1
414,Tenean Beach Path,2006,-71.04237383012972,42.289759992124395,414-0,2
414,Tenean Beach Path,2006,-71.04231904408503,42.28982575539612,414-0,3
414,Tenean Beach Path,2006,-71.0422890486034,42.28987695865648,414-0,4
414,Tenean Beach Path,2006,-71.04226394117853,42.289935509864854,414-0,5
414,Tenean Beach Path,2006,-71.04225364602084,42.289994120989384,414-0,6
414,Tenean Beach Path,2006,-71.04224812080845,42.29007474826161,414-0,7
414,Tenean Beach Path,2006,-71.04226715401892,42.29017380088761,414-0,8
414,Tenean Beach Path,2006,-71.04227639549795,42.29026181547371,414-0,9
414,Tenean Beach Path,2006,-71.04227591861923,42.290327795095195,414-0,10
414,Tenean Beach Path,2006,-71.04228027078231,42.29040846081785,414-0,11
414,Tenean Beach Path,2006,-71.04228959180028,42.29048547759527,414-0,12
414,Tenean Beach Path,2006,-71.0423038430173,42.290562518514676,414-0,13
414,Tenean Beach Path,2006,-71.04230328668072,42.29063949593551,414-0,14
414,Tenean Beach Path,2006,-71.04230727407845,42.29077147935502,414-0,15
414,Tenean Beach Path,2006,-71.04231091100937,42.29095111899099,414-0,16
414,Tenean Beach Path,2006,-71.04231486707843,42.29108677101753,414-0,17
414,Tenean Beach Path,2006,-71.04231423126771,42.29117474623221,414-0,18
414,Tenean Beach Path,2006,-71.04231346299622,42.29128104931444,414-0,19
414,Tenean Beach Path,2006,-71.04231306560578,42.29133603472193,414-0,20
414,Tenean Beach Path,2006,-71.04232238680008,42.29141305148219,414-0,21
414,Tenean Beach Path,2006,-71.04233669005264,42.291482758710124,414-0,22
414,Tenean Beach Path,2006,-71.04236079746588,42.291563504009105,414-0,23
414,Tenean Beach Path,2006,-71.04239973931209,42.2916406387507,414-0,24
414,Tenean Beach Path,2006,-71.042428828948,42.291714069098184,414-0,25
414,Tenean Beach Path,2006,-71.04247759557194,42.291798576820185,414-0,26
414,Tenean Beach Path,2006,-71.04254124725713,42.291872145675256,414-0,27
414,Tenean Beach Path,2006,-71.04262452191354,42.291964124613855,414-0,28
414,Tenean Beach Path,2006,-71.04271784885746,42.2920304767289,414-0,29
414,Tenean Beach Path,2006,-71.04278646996413,42.292100400984644,414-0,30
414,Tenean Beach Path,2006,-71.04286997739013,42.29215938451607,414-0,31
414,Tenean Beach Path,2006,-71.0429829266739,42.29224414738202,414-0,32
414,Tenean Beach Path,2006,-71.04308116796896,42.2923141892847,414-0,33
414,Tenean Beach Path,2006,-71.04319898095882,42.29240996939271,414-0,34
414,Tenean Beach Path,2006,-71.04328731985024,42.29248363507781,414-0,35
414,Tenean Beach Path,2006,-71.0433904515047,42.292561024626245,414-0,36
414,Tenean Beach Path,2006,-71.04356230562219,42.292693679509625,414-0,37
414,Tenean Beach Path,2006,-71.0436604426329,42.292778378341,414-0,38
414,Tenean Beach Path,2006,-71.04375364584705,42.29286306199384,414-0,39
414,Tenean Beach Path,2006,-71.04386656386852,42.292951492583946,414-0,40
415,,2006,-71.03745185907546,42.31035572966839,415-0,1
415,,2006,-71.03772075697881,42.31039619085879,415-0,2
415,,2006,-71.03796014089231,42.31050686517818,415-0,3
415,,2006,-71.03830054359014,42.31070022520979,415-0,4
415,,2006,-71.03905470071341,42.31116265825066,415-0,5
415,,2006,-71.04405807536148,42.31424762405321,415-0,6
415,,2006,-71.04424249057304,42.314330673574354,415-0,7
415,,2006,-71.0443899176623,42.31435179307829,415-0,8
415,,2006,-71.0445428577107,42.314325757621646,415-0,9
415,,2006,-71.04473061030444,42.31423228245881,415-0,10
415,,2006,-71.04599264244824,42.31356796053215,415-0,11
415,,2006,-71.04607991065109,42.31355326124241,415-0,12
416,Southwest Corridor,2006,-71.08775562592427,42.33656804950499,416-0,1
416,Southwest Corridor,2006,-71.08787662510262,42.33649067117699,416-0,2
416,Southwest Corridor,2006,-71.08860489865482,42.3358815739661,416-0,3
416,Southwest Corridor,2006,-71.08868080901836,42.335859930896206,416-0,4
416,Southwest Corridor,2006,-71.08902687961421,42.335590966797504,416-0,5
416,Southwest Corridor,2006,-71.0891682813354,42.3356193419631,416-0,6
416,Southwest Corridor,2006,-71.08929438875494,42.33562979708139,416-0,7
416,Southwest Corridor,2006,-71.08943700417754,42.335619587344084,416-0,8
416,Southwest Corridor,2006,-71.0895508039186,42.33559712619434,416-0,9
416,Southwest Corridor,2006,-71.08965404603039,42.335568910373425,416-0,10
416,Southwest Corridor,2006,-71.08975153233328,42.33553710087335,416-0,11
416,Southwest Corridor,2006,-71.08984522616292,42.33549598783818,416-0,12
416,Southwest Corridor,2006,-71.09008975836542,42.335364657257756,416-0,13
416,Southwest Corridor,2006,-71.09026538366837,42.33531383145331,416-0,14
416,Southwest Corridor,2006,-71.09037731178486,42.33528278750339,416-0,15
416,Southwest Corridor,2006,-71.09045378388872,42.33522374737348,416-0,16
416,Southwest Corridor,2006,-71.09056414608699,42.33513695812847,416-0,17
416,Southwest Corridor,2006,-71.09063489909538,42.335068607586244,416-0,18
416,Southwest Corridor,2006,-71.09071466436171,42.334966074396,416-0,19
416,Southwest Corridor,2006,-71.09077497281353,42.334855438059485,416-0,20
416,Southwest Corridor,2006,-71.09089303487337,42.33467992140713,416-0,21
416,Southwest Corridor,2006,-71.09099978314498,42.334555959184705,416-0,22
416,Southwest Corridor,2006,-71.09112571972233,42.33444349886072,416-0,23
416,Southwest Corridor,2006,-71.0913307431131,42.334314168938015,416-0,24
416,Southwest Corridor,2006,-71.09157042897739,42.33418639102133,416-0,25
416,Southwest Corridor,2006,-71.09187385518214,42.3340316837471,416-0,26
416,Southwest Corridor,2006,-71.09212708706171,42.33389394822546,416-0,27
416,Southwest Corridor,2006,-71.09226441201366,42.33380725299916,416-0,28
416,Southwest Corridor,2006,-71.09260535320992,42.33350975492773,416-0,29
416,Southwest Corridor,2006,-71.09275664770531,42.33334735999742,416-0,30
416,Southwest Corridor,2006,-71.09283499090314,42.333296185609235,416-0,31
416,Southwest Corridor,2006,-71.09289906543577,42.3332641003312,416-0,32
416,Southwest Corridor,2006,-71.09306020024115,42.33317192635675,416-0,33
416,Southwest Corridor,2006,-71.09316276313047,42.3330986845784,416-0,34
416,Southwest Corridor,2006,-71.09322679225939,42.33302673558479,416-0,35
416,Southwest Corridor,2006,-71.09336957675191,42.33283929838993,416-0,36
416,Southwest Corridor,2006,-71.0934656311203,42.33272958822345,416-0,37
416,Southwest Corridor,2006,-71.09366806685809,42.33255165151083,416-0,38
416,Southwest Corridor,2006,-71.09375322343035,42.332489066821445,416-0,39
416,Southwest Corridor,2006,-71.09421394095214,42.33213481838062,416-0,40
416,Southwest Corridor,2006,-71.09426813539837,42.33209427691302,416-0,41
416,Southwest Corridor,2006,-71.09430310912877,42.33204723610134,416-0,42
416,Southwest Corridor,2006,-71.09439433605749,42.33193893733289,416-0,43
416,Southwest Corridor,2006,-71.09445195983338,42.33181408392406,416-0,44
416,Southwest Corridor,2006,-71.09459674195325,42.331614503859136,416-0,45
416,Southwest Corridor,2006,-71.09519364189583,42.331047777909525,416-0,46
416,Southwest Corridor,2006,-71.09528005504556,42.33093874686401,416-0,47
416,Southwest Corridor,2006,-71.0953875733175,42.33084265301704,416-0,48
416,Southwest Corridor,2006,-71.09547773309593,42.33075007103543,416-0,49
416,Southwest Corridor,2006,-71.09567135224549,42.33059353803356,416-0,50
416,Southwest Corridor,2006,-71.09578470708921,42.33048817441188,416-0,51
416,Southwest Corridor,2006,-71.09594082435218,42.330322219148385,416-0,52
416,Southwest Corridor,2006,-71.09604380802843,42.33018180292503,416-0,53
416,Southwest Corridor,2006,-71.09614596498126,42.330019945402626,416-0,54
416,Southwest Corridor,2006,-71.09624323772802,42.32986878978091,416-0,55
416,Southwest Corridor,2006,-71.09637149193756,42.32969201690062,416-0,56
416,Southwest Corridor,2006,-71.09663552956354,42.32936565230123,416-0,57
416,Southwest Corridor,2006,-71.09669480401337,42.329282965510245,416-0,58
416,Southwest Corridor,2006,-71.0968748119693,42.32899417983276,416-0,59
416,Southwest Corridor,2006,-71.09690521713419,42.32890781863224,416-0,60
416,Southwest Corridor,2006,-71.09695701397715,42.328789374971684,416-0,61
416,Southwest Corridor,2006,-71.09716378096974,42.3283813427385,416-0,62
416,Southwest Corridor,2006,-71.09726423798458,42.328183033101375,416-0,63
416,Southwest Corridor,2006,-71.0973401866778,42.32805252549565,416-0,64
416,Southwest Corridor,2006,-71.0974084580825,42.32791770328739,416-0,65
416,Southwest Corridor,2006,-71.09755244069211,42.3276895321856,416-0,66
416,Southwest Corridor,2006,-71.09763122730281,42.32756689502718,416-0,67
416,Southwest Corridor,2006,-71.0977720010915,42.32723723773744,416-0,68
416,Southwest Corridor,2006,-71.09783755872397,42.32707453595651,416-0,69
416,Southwest Corridor,2006,-71.09791828305782,42.32679826413277,416-0,70
416,Southwest Corridor,2006,-71.09798222248212,42.32658696308663,416-0,71
416,Southwest Corridor,2006,-71.09815404772843,42.326068042087854,416-0,72
416,Southwest Corridor,2006,-71.09849635054442,42.32508950715401,416-0,73
416,Southwest Corridor,2006,-71.0985176897111,42.32501089919059,416-0,74
416,Southwest Corridor,2006,-71.09854681609131,42.32492383074794,416-0,75
416,Southwest Corridor,2006,-71.09863168534052,42.3247048046497,416-0,76
416,Southwest Corridor,2006,-71.09868940144567,42.32456660673606,416-0,77
416,Southwest Corridor,2006,-71.09875038773502,42.324460810789226,416-0,78
416,Southwest Corridor,2006,-71.09880808676454,42.32437384111164,416-0,79
416,Southwest Corridor,2006,-71.09888079460553,42.32429763151513,416-0,80
416,Southwest Corridor,2006,-71.09895539199911,42.32422714535091,416-0,81
416,Southwest Corridor,2006,-71.09904025107656,42.3241542760014,416-0,82
416,Southwest Corridor,2006,-71.0991454627306,42.324083965291386,416-0,83
416,Southwest Corridor,2006,-71.09925691713904,42.32403016965918,416-0,84
416,Southwest Corridor,2006,-71.09942798714059,42.3239600996582,416-0,85
416,Southwest Corridor,2006,-71.09953526572316,42.323899016945674,416-0,86
416,Southwest Corridor,2006,-71.09967793276567,42.32377576253436,416-0,87
416,Southwest Corridor,2006,-71.09977721278007,42.32363946775075,416-0,88
416,Southwest Corridor,2006,-71.09985065000666,42.3234920725595,416-0,89
416,Southwest Corridor,2006,-71.10026271514862,42.32287135819575,416-0,90
416,Southwest Corridor,2006,-71.10048812050042,42.32288583859654,416-0,91
416,Southwest Corridor,2006,-71.10047711345969,42.32272263084406,416-0,92
416,Southwest Corridor,2006,-71.10048135067082,42.32251616587664,416-0,93
416,Southwest Corridor,2006,-71.10051038397837,42.322443233920275,416-0,94
416,Southwest Corridor,2006,-71.10062590101263,42.32224810018018,416-0,95
416,Southwest Corridor,2006,-71.10069314111975,42.322156456838435,416-0,96
416,Southwest Corridor,2006,-71.10096986246512,42.32179534827247,416-0,97
416,Southwest Corridor,2006,-71.10208197523669,42.320535533174784,416-0,98
416,Southwest Corridor,2006,-71.10246494005382,42.3200621463313,416-0,99
416,Southwest Corridor,2006,-71.102552092038,42.31994441757888,416-0,100
416,Southwest Corridor,2006,-71.10270650637057,42.31976153455025,416-0,101
416,Southwest Corridor,2006,-71.1028689178618,42.31958284750917,416-0,102
416,Southwest Corridor,2006,-71.10295996843449,42.319494046078695,416-0,103
416,Southwest Corridor,2006,-71.10315399011837,42.31926484951937,416-0,104
416,Southwest Corridor,2006,-71.10353137736519,42.31871351915732,416-0,105
416,Southwest Corridor,2006,-71.10377905416502,42.3183725508022,416-0,106
416,Southwest Corridor,2006,-71.10396007661487,42.318130911005966,416-0,107
416,Southwest Corridor,2006,-71.10408482145634,42.31798056819867,416-0,108
416,Southwest Corridor,2006,-71.10422543028884,42.31783027538202,416-0,109
416,Southwest Corridor,2006,-71.10433237646198,42.31769438105437,416-0,110
416,Southwest Corridor,2006,-71.10449878305359,42.31748057438132,416-0,111
416,Southwest Corridor,2006,-71.10470142676257,42.317153741237625,416-0,112
416,Southwest Corridor,2006,-71.10482619922705,42.31696122518644,416-0,113
416,Southwest Corridor,2006,-71.1048513071464,42.31678587965977,416-0,114
416,Southwest Corridor,2006,-71.10487343746068,42.31659217157781,416-0,115
416,Southwest Corridor,2006,-71.10488519117973,42.31650884062259,416-0,116
416,Southwest Corridor,2006,-71.10495711866997,42.31635139144105,416-0,117
416,Southwest Corridor,2006,-71.10504718528823,42.31616087595924,416-0,118
416,Southwest Corridor,2006,-71.10513398127604,42.315986838094034,416-0,119
416,Southwest Corridor,2006,-71.10521553874038,42.31580113391546,416-0,120
416,Southwest Corridor,2006,-71.1053156450048,42.31552819813279,416-0,121
416,Southwest Corridor,2006,-71.10535595212512,42.31541292648605,416-0,122
416,Southwest Corridor,2006,-71.1053689854246,42.315358786889895,416-0,123
416,Southwest Corridor,2006,-71.10543360188187,42.31515165743254,416-0,124
416,Southwest Corridor,2006,-71.10549751687634,42.31481969619147,416-0,125
416,Southwest Corridor,2006,-71.1055045146659,42.31472682066097,416-0,126
416,Southwest Corridor,2006,-71.10554685328052,42.31462811133336,416-0,127
416,Southwest Corridor,2006,-71.10557163673822,42.31456463053275,416-0,128
416,Southwest Corridor,2006,-71.10553072489137,42.31450794967751,416-0,129
416,Southwest Corridor,2006,-71.10539172235045,42.314401458033025,416-0,130
416,Southwest Corridor,2006,-71.10531294274008,42.31430930591648,416-0,131
416,Southwest Corridor,2006,-71.1052861231272,42.31423537056428,416-0,132
416,Southwest Corridor,2006,-71.10529991125821,42.31408296735223,416-0,133
416,Southwest Corridor,2006,-71.10532929517056,42.31392925765519,416-0,134
416,Southwest Corridor,2006,-71.10543337969784,42.3136797997046,416-0,135
416,Southwest Corridor,2006,-71.10549772418406,42.31354102466005,416-0,136
416,Southwest Corridor,2006,-71.10553946226044,42.31346577976455,416-0,137
416,Southwest Corridor,2006,-71.10558754173933,42.31339055571643,416-0,138
416,Southwest Corridor,2006,-71.1056676853179,42.31326361697836,416-0,139
416,Southwest Corridor,2006,-71.1057353744782,42.31313449809403,416-0,140
416,Southwest Corridor,2006,-71.10583617834051,42.31274848320959,416-0,141
416,Southwest Corridor,2006,-71.10588908464936,42.31255218729592,416-0,142
416,Southwest Corridor,2006,-71.10594389053004,42.31241573444107,416-0,143
416,Southwest Corridor,2006,-71.1060538518421,42.31223342842182,416-0,144
416,Southwest Corridor,2006,-71.10620771644338,42.31200527982778,416-0,145
416,Southwest Corridor,2006,-71.106371311468,42.31176049006205,416-0,146
416,Southwest Corridor,2006,-71.10650251638756,42.311563229977374,416-0,147
416,Southwest Corridor,2006,-71.10661564470603,42.31138064825843,416-0,148
416,Southwest Corridor,2006,-71.10673098984265,42.31120670587464,416-0,149
416,Southwest Corridor,2006,-71.10677598090447,42.31111733876841,416-0,150
416,Southwest Corridor,2006,-71.10682038351733,42.31102359456834,416-0,151
416,Southwest Corridor,2006,-71.10693539738156,42.310832340867684,416-0,152
416,Southwest Corridor,2006,-71.10705957766432,42.31063905792401,416-0,153
416,Southwest Corridor,2006,-71.10708224672268,42.310544139613214,416-0,154
416,Southwest Corridor,2006,-71.1071417044032,42.31047859854086,416-0,155
416,Southwest Corridor,2006,-71.10743558892447,42.31007846701039,416-0,156
416,Southwest Corridor,2006,-71.10747971845194,42.310000486778286,416-0,157
416,Southwest Corridor,2006,-71.1075199436792,42.3099310685448,416-0,158
416,Southwest Corridor,2006,-71.1077726218983,42.309550804534595,416-0,159
416,Southwest Corridor,2006,-71.10808346883583,42.30910499398185,416-0,160
416,Southwest Corridor,2006,-71.10821176584628,42.30890915118147,416-0,161
416,Southwest Corridor,2006,-71.10857591351818,42.308353947013224,416-0,162
416,Southwest Corridor,2006,-71.10881692628324,42.307989838779356,416-0,163
416,Southwest Corridor,2006,-71.10909297668475,42.307563916103234,416-0,164
416,Southwest Corridor,2006,-71.10914353820282,42.30748309863293,416-0,165
416,Southwest Corridor,2006,-71.10918890039261,42.307412744446,416-0,166
416,Southwest Corridor,2006,-71.10924447267425,42.30735195313219,416-0,167
416,Southwest Corridor,2006,-71.10930903021534,42.307291192340834,416-0,168
416,Southwest Corridor,2006,-71.10939146429438,42.307245737355814,416-0,169
416,Southwest Corridor,2006,-71.1094905148181,42.307211772588005,416-0,170
416,Southwest Corridor,2006,-71.10964215259341,42.3071846561085,416-0,171
416,Southwest Corridor,2006,-71.10972174300626,42.30718397363555,416-0,172
416,Southwest Corridor,2006,-71.10981588262281,42.30719381193758,416-0,173
416,Southwest Corridor,2006,-71.10990166010544,42.307179965787306,416-0,174
416,Southwest Corridor,2006,-71.11003843919376,42.30713095597002,416-0,175
416,Southwest Corridor,2006,-71.11013321184981,42.30707007950955,416-0,176
416,Southwest Corridor,2006,-71.11017963920361,42.30703498278104,416-0,177
416,Southwest Corridor,2006,-71.11030502989205,42.3068924855016,416-0,178
416,Southwest Corridor,2006,-71.11043070142259,42.306704253806835,416-0,179
416,Southwest Corridor,2006,-71.11048666462973,42.30657962445721,416-0,180
416,Southwest Corridor,2006,-71.11065373263678,42.30633912787335,416-0,181
416,Southwest Corridor,2006,-71.11069777943258,42.30627353271232,416-0,182
416,Southwest Corridor,2006,-71.11071505210576,42.30617830949488,416-0,183
416,Southwest Corridor,2006,-71.11073349702379,42.30610119377423,416-0,184
416,Southwest Corridor,2006,-71.11075320206416,42.3060278935877,416-0,185
416,Southwest Corridor,2006,-71.11076524648117,42.30594789772626,416-0,186
416,Southwest Corridor,2006,-71.11080584623062,42.305816546442,416-0,187
416,Southwest Corridor,2006,-71.11083855100274,42.305716611378074,416-0,188
416,Southwest Corridor,2006,-71.11090096561374,42.30558628675097,416-0,189
416,Southwest Corridor,2006,-71.11108762849672,42.305289639618614,416-0,190
416,Southwest Corridor,2006,-71.1112495448032,42.30505103032215,416-0,191
416,Southwest Corridor,2006,-71.1114192490448,42.30479815486287,416-0,192
416,Southwest Corridor,2006,-71.111540851951,42.30464420957283,416-0,193
416,Southwest Corridor,2006,-71.11164296114761,42.304529263791515,416-0,194
416,Southwest Corridor,2006,-71.11176315089642,42.30439627547341,416-0,195
416,Southwest Corridor,2006,-71.11184859049528,42.304278414729794,416-0,196
416,Southwest Corridor,2006,-71.11194327164307,42.30411866115309,416-0,197
416,Southwest Corridor,2006,-71.11201079327844,42.30399216441138,416-0,198
416,Southwest Corridor,2006,-71.11211339671962,42.30379623036375,416-0,199
416,Southwest Corridor,2006,-71.11218868900505,42.30365832592938,416-0,200
416,Southwest Corridor,2006,-71.11230892262715,42.303517714631674,416-0,201
416,Southwest Corridor,2006,-71.11239029357417,42.303435094002445,416-0,202
416,Southwest Corridor,2006,-71.11252092200066,42.30332612577648,416-0,203
416,Southwest Corridor,2006,-71.11258724029535,42.303196431982684,416-0,204
416,Southwest Corridor,2006,-71.11268015088086,42.30305303865271,416-0,205
416,Southwest Corridor,2006,-71.11276085489585,42.30286941681239,416-0,206
416,Southwest Corridor,2006,-71.11285665787065,42.30273539231619,416-0,207
416,Southwest Corridor,2006,-71.11297823002477,42.30258525663279,416-0,208
416,Southwest Corridor,2006,-71.11306347277136,42.30249883728725,416-0,209
416,Southwest Corridor,2006,-71.1132714446604,42.302319526314456,416-0,210
416,Southwest Corridor,2006,-71.11351407303759,42.3021031001753,416-0,211
416,Southwest Corridor,2006,-71.11353862272803,42.302076503844106,416-0,212
416,Southwest Corridor,2006,-71.11355166144453,42.30204319906721,416-0,213
416,Southwest Corridor,2006,-71.11356349804133,42.3019965507933,416-0,214
416,Southwest Corridor,2006,-71.11356765097106,42.30194701822261,416-0,215
416,Southwest Corridor,2006,-71.11362565918415,42.301906242123174,416-0,216
416,Southwest Corridor,2006,-71.11366173164238,42.30182412255109,416-0,217
417,,2006,-71.03745185907546,42.31035572966839,417-0,1
417,,2006,-71.03716883776002,42.3103789882993,417-0,2
417,,2006,-71.03692393003504,42.310503381203695,417-0,3
417,,2006,-71.03658445713988,42.31072491199971,417-0,4
417,,2006,-71.03331277956615,42.3131916279077,417-0,5
417,,2006,-71.03328154614196,42.313205218951374,417-0,6
417,,2006,-71.03324127041165,42.31320505537735,417-0,7
417,,2006,-71.03315711780752,42.31319218677213,417-0,8
417,,2006,-71.03300397241868,42.31317786737591,417-0,9
417,,2006,-71.03290626490121,42.31318976479904,417-0,10
417,,2006,-71.03280052914945,42.31323837888309,417-0,11
417,,2006,-71.03272203828328,42.313327981812435,417-0,12
417,,2006,-71.03273548387556,42.3134398295384,417-0,13
417,,2006,-71.03285049282748,42.31361470787168,417-0,14
417,,2006,-71.03293614989961,42.313837062993905,417-0,15
417,,2006,-71.03314059609262,42.31640447305041,417-0,16
417,,2006,-71.03477379850223,42.31686356596542,417-0,17
417,,2006,-71.03479910463052,42.31687033782369,417-0,18
417,,2006,-71.03482349661202,42.31687043655341,417-0,19
417,,2006,-71.03485247045157,42.31685864375254,417-0,20
417,,2006,-71.03490025276692,42.316820486148515,417-0,21
417,,2006,-71.03494174050705,42.31680922022526,417-0,22
417,,2006,-71.03498596305297,42.316818689359664,417-0,23
417,,2006,-71.03503779520469,42.31684105184997,417-0,24
417,,2006,-71.03523170529508,42.31692187285435,417-0,25
417,,2006,-71.03537566136463,42.31698677055059,417-0,26
417,,2006,-71.0354850503677,42.317038664871674,417-0,27
417,,2006,-71.03560903418648,42.31706989405602,417-0,28
417,,2006,-71.03578606278072,42.3170940224359,417-0,29
417,,2006,-71.03596648960179,42.3171376467539,417-0,30
417,,2006,-71.03609937618353,42.31716977654024,417-0,31
417,,2006,-71.03628290683244,42.31722196933771,417-0,32
417,,2006,-71.03637427381993,42.317236630210196,417-0,33
417,,2006,-71.0364726238089,42.31721826826394,417-0,34
417,,2006,-71.03670641515046,42.31711291253323,417-0,35
417,,2006,-71.03676137175266,42.31710312902422,417-0,36
417,,2006,-71.03684877220803,42.31713349546946,417-0,37
417,,2006,-71.03774805911486,42.31749257684672,417-0,38
417,,2006,-71.03793351751082,42.3175886049422,417-0,39
417,,2006,-71.0382728985166,42.31790396191877,417-0,40
418,,2006,-71.0730794898347,42.27013368484522,418-0,1
418,,2006,-71.07212208060233,42.27024097199643,418-0,2
418,,2006,-71.07171575249535,42.270277716823955,418-0,3
418,,2006,-71.07119471809422,42.27033091722854,418-0,4
418,,2006,-71.07085568613583,42.270358349913515,418-0,5
418,,2006,-71.07035236380428,42.270369411713745,418-0,6
418,,2006,-71.06972448177822,42.27036987264651,418-0,7
418,,2006,-71.06902443981268,42.270370059372745,418-0,8
418,,2006,-71.06840899237318,42.27038013003669,418-0,9
418,,2006,-71.06748201056584,42.27041321488116,418-0,10
418,,2006,-71.06701332027855,42.270455903212614,418-0,11
418,,2006,-71.06653211028976,42.27050135493779,418-0,12
418,,2006,-71.06614798502771,42.27058599718345,418-0,13
418,,2006,-71.06515661525162,42.27091986190341,418-0,14
418,,2006,-71.0644843559957,42.271203158319246,418-0,15
418,,2006,-71.06387870579039,42.271605437125466,418-0,16
418,,2006,-71.06328307077868,42.2720094388946,418-0,17
418,,2006,-71.06267223831684,42.27241844032549,418-0,18
418,,2006,-71.06206158558155,42.272828005482914,418-0,19
418,,2006,-71.06197926219447,42.272881683825474,418-0,20
418,,2006,-71.06190152286482,42.272955416819066,418-0,21
418,,2006,-71.06189944865326,42.27295735446934,418-0,22
419,,2006,-71.05894047693545,42.274826705587394,419-0,1
419,,2006,-71.05881332198076,42.274877581491644,419-0,2
419,,2006,-71.05866863674542,42.27496263484986,419-0,3
419,,2006,-71.0585470689736,42.27503921677077,419-0,4
419,,2006,-71.05839650426442,42.275141366513665,419-0,5
419,,2006,-71.0582401126852,42.27525205376022,419-0,6
419,,2006,-71.05806054398782,42.275379776340635,419-0,7
419,,2006,-71.0577884080305,42.27555850204745,419-0,8
419,,2006,-71.0575104439779,42.27574576926983,419-0,9
419,,2006,-71.05708767002703,42.276035206029356,419-0,10
419,,2006,-71.05675179600448,42.27626077038678,419-0,11
419,,2006,-71.05644479777574,42.27647788516784,419-0,12
419,,2006,-71.05612047546393,42.27669921403267,419-0,13
419,,2006,-71.05587729078037,42.27685664501175,419-0,14
419,,2006,-71.05557037673469,42.277060920311854,419-0,15
419,,2006,-71.05523449187044,42.27728648018643,419-0,16
419,,2006,-71.05511296957764,42.277354494033865,419-0,17
419,,2006,-71.05501468648252,42.27739691745672,419-0,18
419,,2006,-71.05491052213395,42.27745643822729,419-0,19
419,,2006,-71.05473145803704,42.27751139120625,419-0,20
419,,2006,-71.05444816109002,42.27763442320365,419-0,21
419,,2006,-71.05418215772266,42.277757522530464,419-0,22
419,,2006,-71.05400294024686,42.277833874958674,419-0,23
419,,2006,-71.05385839378283,42.277897516217884,419-0,24
419,,2006,-71.05372597895943,42.277971128508085,419-0,25
420,,2006,-71.05372597895943,42.277971128508085,420-0,1
420,,2006,-71.05364428925041,42.278016537626016,420-0,2
420,,2006,-71.05347101839405,42.27806722840124,420-0,3
420,,2006,-71.05323980011798,42.27816049858874,420-0,4
420,,2006,-71.05295658921449,42.27827068528181,420-0,5
420,,2006,-71.0524942482057,42.278444379730175,420-0,6
420,,2006,-71.0521475446481,42.27856715990441,420-0,7
420,,2006,-71.05183557135622,42.27866867157533,420-0,8
420,,2006,-71.05153509954481,42.27877451006497,420-0,9
420,,2006,-71.051315620898,42.27883785913527,420-0,10
420,,2006,-71.05114838552609,42.27889030848244,420-0,11
421,,2006,-71.05114838552609,42.27889030848244,421-0,1
421,,2006,-71.05107299244516,42.27891395567381,421-0,2
421,,2006,-71.05092859106614,42.278956195344364,421-0,3
421,,2006,-71.05076113713693,42.27899834557276,421-0,4
421,,2006,-71.05055321411542,42.27905745652946,421-0,5
421,,2006,-71.05042039961872,42.27909118079093,421-0,6
421,,2006,-71.05024132700503,42.27914612675178,421-0,7
421,,2006,-71.05004492983214,42.27920528192193,421-0,8
421,,2006,-71.04991190912845,42.2792689669771,421-0,9
421,,2006,-71.04974411781411,42.27935819591326,421-0,10
421,,2006,-71.04955317612276,42.27946017668477,421-0,11
421,,2006,-71.04942588251326,42.279528166393874,421-0,12
421,,2006,-71.0492290581575,42.27964724287108,421-0,13
421,,2006,-71.04902049157299,42.27979623959633,421-0,14
421,,2006,-71.04882927907742,42.279936739498254,421-0,15
421,,2006,-71.0485802734741,42.280098414036644,421-0,16
421,,2006,-71.04833696417776,42.28026867594625,421-0,17
421,,2006,-71.04797810582916,42.280477004065375,421-0,18
421,,2006,-71.04783336272031,42.28056632091253,421-0,19
421,,2006,-71.04770582176263,42.28066854728055,421-0,20
421,,2006,-71.0476362863706,42.28071963770736,421-0,21
421,,2006,-71.04757242147171,42.28078359329259,421-0,22
421,,2006,-71.04753211775115,42.28082502597046,421-0,23
422,,2006,-71.04753211775115,42.28082502597046,422-0,1
422,,2006,-71.0474562893108,42.28090298453813,422-0,2
422,,2006,-71.04724016585456,42.28104776273026,422-0,3
423,,2006,-71.04724016585456,42.28104776273026,423-0,1
423,,2006,-71.04706243900287,42.2811668180378,423-0,2
423,,2006,-71.04685947040758,42.28133723137941,423-0,3
423,,2006,-71.04676660470362,42.28142675602873,423-0,4
423,,2006,-71.04670258387463,42.281512107182586,423-0,5
423,,2006,-71.04663258838616,42.28162740230036,423-0,6
423,,2006,-71.04657402799016,42.28175558447735,423-0,7
423,,2006,-71.04651568675487,42.28185380080686,423-0,8
423,,2006,-71.04647462779404,42.28195208984492,423-0,9
423,,2006,-71.04642787606886,42.28204179177836,423-0,10
423,,2006,-71.04636943752092,42.282152849607805,423-0,11
